SYMBOL,NAME,EXCHANGE
504076:JYOTI,JYOTI LTD.-$,BSE
504080:JSLINDL,JSL INDUSTRIES LTD.,BSE
504084:KAYCEEI,KAYCEE INDUSTRIES LTD.,BSE
504092:INDOKEM,INDOKEM LTD.,BSE
504093:PANAENERG,PANASONIC ENERGY INDIA COMPANY LTD.-$,BSE
504112:NELCO,NELCO LTD.,BSE
504132:PERMAGN,PERMANENT MAGNETS LTD.-$,BSE
504176:HIGHENE,HIGH ENERGY BATTERIES (INDIA) LTD.,BSE
504180:STDBAT,STANDARD BATTERIES LTD.,BSE
504212:UNIVCABLES,UNIVERSAL CABLES LTD.,BSE
504220:WSIND,W.S.INDUSTRIES (INDIA) LTD.-$,BSE
504240:DLTNCBL,DELTON CABLES LTD.,BSE
504256:DELTRON,DELTRON LTD.,BSE
504258:LAKSELEC,LAKSHMI ELECTRICAL CONTROL SYSTEMS LTD.,BSE
504269:KHAITANELE,KHAITAN ELECTRICALS LTD.,BSE
504273:TUMUSEL,TUMUS ELECTRIC CORPORATION LTD.,BSE
504286:DELTAMAGNT,DELTA MAGNETS LTD.,BSE
504340:CONFINT,Confidence Finance And Trading Limited,BSE
504341:RAVINDT,RAVINDRA TRADING &amp; AGENCIES LTD.,BSE
504346:GDTRAGN,G.D.TRADING &amp; AGENCIES LTD.,BSE
504351:EMPOWER,EMPOWER INDIA LTD.,BSE
504356:ZMULTIPU,MULTIPURPOSE TRADING &amp; AGENCIES LTD.,BSE
504360:REMISIN,REMI SALES &amp; ENGINEERING LTD.,BSE
504365:RIDHISYN,RIDHI SYNTHETICS LTD.,BSE
504369:GRANDMA,GRANDMA TRADING &amp; AGENCIES LTD.,BSE
504370:ZARDIINV,ARDI INVESTMENT &amp; TRADING LTD.,BSE
504375:SOFTBPO,SOFTBPO GLOBAL SERVICES LTD.,BSE
504378:NYSSACORP,Nyssa Corporation Limited,BSE
504380:ZVINADTR,VINADITYA TRADING CO.LTD.,BSE
504387:ELFTRDG,ELF TRADING &amp; CHEMICALS MANUFACTURING LTD.,BSE
504390:ARVRTRI,ARUN VARUN TRADE &amp; INVESTMENT LTD.,BSE
504392:KRISHNA,Krishna Ventures Limited,BSE
504397:GANHOLD,GANESH HOLDINGS LTD.,BSE
504398:SJCORP,SJ CORPORATION LTD.,BSE
504605:UNIABEXAL,UNI ABEX ALLOY PRODUCTS LTD.,BSE
504614:SARDAEN,SARDA ENERGY &amp; MINERALS LTD.-$,BSE
504629:ANILSPL,ANIL SPECIAL STEEL INDUSTRIES LTD.-$,BSE
504643:BWLLTD,BWL LTD.,BSE
504646:BGWTATO,BHAGWATI AUTOCAST LTD.,BSE
504671:CHASBRT,CHASE BRIGHT STEEL LTD.,BSE
504673:UNIVPRIM,UNIVERSAL PRIME ALUMINIUM LTD.,BSE
504697:GALADA,GALADA POWER &amp; TELECOMMUNICATION LTD.,BSE
504701:GONTER,GONTERMANN-PEIPERS (INDIA) LTD.,BSE
504713:HINDWRS,HINDUSTAN WIRES LTD.,BSE
504731:IBRIGST,INDIAN BRIGHT STEEL CO.LTD.,BSE
504741:INDIANHUME,INDIAN HUME PIPE CO.LTD.,BSE
504746:INLCM,INDIAN LINK CHAIN MANUFACTURES LTD.,BSE
504786:INVPRECQ,INVESTMENT &amp; PRECISION CASTINGS LTD.,BSE
504810:INFORTEC,INFORMED TECHNOLOGIES INDIA LTD.,BSE
504840:KAIRA,KAIRA CAN CO.LTD.,BSE
504864:ORISSASP,ORISSA SPONGE IRON &amp; STEEL LTD.-$,BSE
504879:ORIENTABRA,ORIENT ABRASIVES LTD.-$,BSE
504903:RATHIST,RATHI STEEL &amp; POWER LTD.-$,BSE
504908:SSDUNC,SCHRADER DUNCAN LTD.-$,BSE
504918:SANDUMA,SANDUR MANGANESE &amp; IRON ORES LTD.,BSE
504959:STOVACQ,STOVEC INDUSTRIES LTD.,BSE
504960:STEWARTQ,STEWARTS &amp; LLOYDS OF INDIA LTD.-$,BSE
504961:TATAYODOGA,TAYO ROLLS LTD.-$,BSE
504966:TINPLATE,TINPLATE COMPANY OF INDIA LTD.,BSE
504973:TUBEINVEST,TUBE INVESTMENTS OF INDIA LTD.,BSE
504988:ZWELCAST,WELCAST STEELS LTD.,BSE
504991:VIDIRMT,VIDARBHA IRON &amp; STEEL CORPORATION LTD.,BSE
505010:AUTOAXLES,AUTOMOTIVE AXLES LTD.,BSE
505029:ATLASCYCLE,ATLAS CYCLES (HARYANA) LTD.,BSE
505036:ACGL,AUTOMOBILE CORPORATION OF GOA LTD.-$,BSE
505075:SETCO,SETCO AUTOMOTIVE LTD.,BSE
505141:SCOOTER,SCOOTERS INDIA LTD.,BSE
505160:TALBROAUTO,TALBROS AUTOMOTIVE COMPONENTS LTD.,BSE
505163:ZFSTEERING,Z.F.STEERING GEAR (INDIA) LTD.-$,BSE
505192:SMLISUZU,SML ISUZU LIMITED,BSE
505196:TIL,TIL LTD.,BSE
505200:EICHERMOT,EICHER MOTORS LTD.,BSE
505212:JAINEX,JAINEX AAMCOL LTD.,BSE
505216:ALFREDHE,ALFRED HERBERT (INDIA) LTD.,BSE
505230:CIMMCO,CIMMCO LTD.,BSE
505232:VELJAN,Veljan Denison Limited,BSE
505242:DYNAMATECH,DYNAMATIC TECHNOLOGIES LTD.-$,BSE
505250:GGDANDE,G.G.DANDEKAR MACHINE WORKS LTD.,BSE
505255:GMM,GMM PFAUDLER LTD.,BSE
505283:KIRLPNU,KIRLOSKAR PNEUMATIC CO.LTD.,BSE
505285:TULIVE,Tulive Developers Limited,BSE
505299:KULKPOWT,KULKARNI POWER &amp; TOOLS LTD.,BSE
505302:LXMIATO,LAKSHMI AUTOMATIC LOOM WORKS LTD.,BSE
505320:LYNMC,LYNX MACHINERY &amp; COMMERCIALS LTD.,BSE
505324:MANUGRAPH,MANUGRAPH INDIA LTD.-$,BSE
505336:MIRCH,Mirch Technologies (India) Ltd,BSE
505343:MONOT,MONOTYPE INDIA LTD.,BSE
505355:NESCO,NESCO LTD.,BSE
505358:INTEGRAEN,INTEGRA ENGINEERING INDIA LTD.,BSE
505368:REVATHI,REVATHI EQUIPMENT LTD.-$,BSE
505400:TEXINFRA,TEXMACO INFRASTRUCTURE &amp; HOLDINGS LTD.,BSE
505412:WENDT,WENDT (INDIA) LTD.,BSE
505502:PSITINFRA,PS IT Infrastructure &amp; Services Limited,BSE
505504:SINDUVA,SINDU VALLEY TECHNOLOGIES LTD.,BSE
505506:AXONVL,Axon Ventures Limited,BSE
505509:RESPONIND,RESPONSIVE INDUSTRIES LTD.,BSE
505515:SHYMINV,SHYAMKAMAL INVESTMENTS LTD.,BSE
505520:ZHEMHOLD,HEM HOLDINGS &amp; TRADING LTD.,BSE
505523:MAHACORP,MAHARASHTRA CORPORATION LTD.,BSE
505526:DOLAT,DOLAT INVESTMENTS LTD.,BSE
505529:SHYAMHO,SHYAMAL HOLDINGS &amp; TRADING LTD.,BSE
505530:PRISMINFO,PRISM INFORMATICS LTD.,BSE
505533:WESTLIFE,WESTLIFE DEVELOPMENT LTD.,BSE
505537:ZEEL,ZEE ENTERTAINMENT ENTERPRISES LTD.,BSE
505539:IMCFINA,IMC FINANCE LTD.,BSE
505576:GOLDCORP,Goldcrest Corporation Limited,BSE
505583:WWTECHHOL,W W TECHNOLOGY HOLDINGS LTD.,BSE
505585:ZKOVALIN,KOVALAM INVESTMENT &amp; TRADING CO.LTD.,BSE
505590:SVPGLOB,SVP GLOBAL VENTURES LTD.,BSE
505594:MULTIIN,MULTIPLUS HOLDINGS LTD.,BSE
505650:SKYLMILAR,SKYLINE MILLARS LTD.,BSE
505658:REMIPRO,REMI PROCESS PLANT &amp; MACHINERY LTD.,BSE
505665:ABCBEARS,ABC BEARINGS LTD.-$,BSE
505681:BIMETAL,BIMETAL BEARINGS LTD.-$,BSE
505685:TAPARIA,TAPARIA TOOLS LTD.,BSE
505688:BHARATGEAR,BHARAT GEARS LTD.,BSE
505690:BRADYM,BRADY &amp; MORRIS ENGINEERING CO.LTD.,BSE
505693:DRLCOME,DRILLCO METAL CARBIDES LTD.,BSE
505700:ELECON,ELECON ENGINEERING CO.LTD.,BSE
505703:DECANBRG,DECCAN BEARINGS LTD.,BSE
505710:GRAUWEIL,GRAUER &amp; WEIL (INDIA) LTD.-$,BSE
505711:GAJRA,GAJRA BEVEL GEARS LTD.-$,BSE
505712:GUJAUTO,GUJARAT AUTOMOTIVE GEARS LTD.,BSE
505714:GABRIEL,GABRIEL INDIA LTD.-$,BSE
505720:HERCULES,HERCULES HOISTS LTD.,BSE
505725:HINDEVER,HINDUSTAN EVEREST TOOLS LTD.,BSE
505726:IFBIND,IFB INDUSTRIES LTD.,BSE
505729:SINGER,SINGER INDIA LTD.,BSE
505737:INTLCOMBQ,INTERNATIONAL COMBUSTION (INDIA) LTD.,BSE
505744:FMGOETZE,FEDERAL-MOGUL GOETZE (INDIA) LTD.,BSE
505750:JOSTS,JOST'S ENGINEERING CO.LTD.,BSE
505790:FAGBEARING,FAG BEARINGS INDIA LTD.,BSE
505797:MPCOSEMB,MIPCO SEAMLESS RINGS (GUJARAT) LTD.,BSE
505800:RANEHOLDIN,RANE HOLDINGS LTD.,BSE
505807:ROLCOEN,ROLCON ENGINEERING CO.LTD.,BSE
505817:REILELEC,REIL ELECTRICALS INDIA LTD.,BSE
505827:SNL,SNL BEARINGS LTD.,BSE
505840:JAIPAN,JAIPAN INDUSTRIES LTD.,BSE
505850:MANCREDIT,MANGAL CREDIT AND FINCORP LTD.,BSE
505854:TRF,TRF LTD.-$,BSE
505872:WPIL,WPIL LTD.,BSE
505890:KENNAMET,KENNAMETAL INDIA LTD.-$,BSE
505893:HINDHARD,HINDUSTAN HARDY SPICER LTD.,BSE
505930:VISHMEL,VISHAL MALLEABLES LTD.,BSE
505978:TRITONV,TRITON VALVES LTD.,BSE
505982:HINDUJAFO,HINDUJA FOUNDRIES LTD.-$,BSE
506003:SUDAI,SUDAL INDUSTRIES LTD.,BSE
506016:JRIIIL,JRI Industries &amp; Infrastructure Limited,BSE
506022:PRAKASH,PRAKASH INDUSTRIES LTD.,BSE
506027:BHRKALM,BHORUKA ALUMINIUM LTD.,BSE
506041:MAISF,MAHESH AGRICULTURE IMPLEMENTS &amp; STEEL FORGE LTD.,BSE
506074:ARSHIYA,Arshiya Limited,BSE
506076:GRINDWELL,GRINDWELL NORTON LTD.-$,BSE
506079:LAKPRE,LAKSHMI PRECISION SCREWS LTD.,BSE
506087:ANUPMAL,ANUP MALLEABLE LTD.,BSE
506105:STANROS,STANROSE MAFATLAL INVESTMENTS AND FINANCE LTD.,BSE
506107:PRECTRA,PRECIOUS TRADING &amp; INVESTMENTS LTD.,BSE
506109:GENESYS,GENESYS INTERNATIONAL CORPORATION LTD.,BSE
506120:ALNATRD,ALNA TRADING &amp; EXPORTS LTD.,BSE
506122:PANKAJPIYUS,Pankaj Piyush Trade &amp; Investment Ltd,BSE
506128:PARNAXLAB,PARNAX LAB LTD.,BSE
506131:INDIACO,INDIACO VENTURES LTD.,BSE
506134:INTELLCAP,INTELLIVATE CAPITAL VENTURES LTD.,BSE
506142:VYAPAR,VYAPAR INDUSTRIES LTD.,BSE
506146:VIVIDHA,VISAGAR POLYTEX LTD.,BSE
506159:ASISL,ASIS LOGISTICS LIMITED,BSE
506161:ISHWATR,ISHWARSHAKTI HOLDINGS &amp; TRADERS LTD.,BSE
506162:TERRAFORM,TERRAFORM MAGNUM LTD.,BSE
506166:APIS,APIS INDIA LTD.,BSE
506178:ZKHATAUE,KHATAU EXIM LTD.,BSE
506180:SRIOMTR,SHREE OM TRADES LTD.,BSE
506184:KANANIIND,KANANI INDUSTRIES LTD.,BSE
506186:GLXYENT,GALAXY ENTERTAINMENT CORPORATION LTD.-$,BSE
506190:ZSARVAMA,SARVAMANGAL MERCANTILE CO.LTD.,BSE
506194:ASL,Arihant Superstructures Limited,BSE
506196:VIKSHEN,VIKSIT ENGINEERING LTD.,BSE
506197:BLISSGVS,BLISS GVS PHARMA LTD.,BSE
506222:STYABS,STYROLUTION ABS (INDIA) LTD.,BSE
506235:ALEMBICLTD,ALEMBIC LTD.,BSE
506248:AMNPLST,AMINES &amp; PLASTICIZERS LTD.,BSE
506260:ANUHPHR,ANUH PHARMA LTD.,BSE
506261:MODISNME,MODISON METALS LTD.-$,BSE
506285:BAYERCROP,BAYER CROPSCIENCE LTD.,BSE
506313:SASHWAT,Sashwat Technocrats Limited,BSE
506315:BORAX,BORAX MORARJI LTD.,BSE
506365:CHEMOPH,CHEMO PHARMA LABORATORIES LTD.,BSE
506390:CLNINDIA,CLARIANT CHEMICALS (INDIA) LTD.,BSE
506395:COROMANDEL,COROMANDEL INTERNATIONAL LTD.,BSE
506401:DEEPAKNI,DEEPAK NITRITE LTD.-$,BSE
506405:DHARAMSI,DHARAMSI MORARJI CHEMICAL CO.LTD.,BSE
506414:DIL,DIL LTD.,BSE
506457:GUJCARB,GUJARAT CARBON &amp; INDUSTRIES LTD.,BSE
506480:GOCLCORP,GOCL Corporation Ltd-$,BSE
506520:JAYCH,JAYSHREE CHEMICALS LTD.,BSE
506522:JLMORI,J.L.MORISON (INDIA) LTD.,BSE
506525:KANORICHEM,KANORIA CHEMICALS &amp; INDUSTRIES LTD.,BSE
506528:KELENRG,KELTECH ENERGIES LTD.,BSE
506530:KEMP,KEMP &amp; COMPANY LTD.,BSE
506532:NITTAGELA,NITTA GELATIN INDIA LTD.-$,BSE
506543:MPAGI,M.P.AGRO INDUSTRIES LTD.,BSE
506579:ORIENTCQ,ORIENTAL CARBON &amp; CHEMICALS LTD.-$,BSE
506590:PHILIPCARB,PHILLIPS CARBON BLACK LTD.,BSE
506597:AMAL,AMAL LTD.,BSE
506605:POLYCHEM,POLYCHEM LTD.,BSE
506615:SUNASIAN,Sunrise Asian Limited,BSE
506618:PUNJABCHEM,PUNJAB CHEMICALS AND CROP PROTECTION LTD.-$,BSE
506642:SADHNANIQ,SADHANA NITROCHEM LTD.,BSE
506655:SUDARSCHEM,SUDARSHAN CHEMICAL INDUSTRIES LTD.,BSE
506685:ULTRAMAR,ULTRAMARINE &amp; PIGMENTS LTD.-$,BSE
506687:TRANSPEK,TRANSPEK INDUSTRY LTD.-$,BSE
506690:UNICHEMLAB,UNICHEM LABORATORIES LTD.,BSE
506720:ZANDUREALT,Zandu Realty Limited,BSE
506734:MYSORPETRO,MYSORE PETRO CHEMICALS LTD.-$,BSE
506767:ALKYLAMINE,ALKYL AMINES CHEMICALS LTD.-$,BSE
506808:TUTIALKA,TUTICORIN ALKALI CHEMICALS &amp; FERTILISERS LTD.,BSE
506820:ASTRAZEN,ASTRAZENECA PHARMA INDIA LTD.,BSE
506852:PACL,PUNJAB ALKALIES &amp; CHEMICALS LTD.,BSE
506854:TANFACIND,TANFAC INDUSTRIES LTD.-$,BSE
506858:GUJPETR,GUJARAT PETROSYNTHESE LTD.,BSE
506863:SWADEIN,SWADESHI INDUSTRIES LEASING CO.LTD.,BSE
506867:MASCH,MASTER CHEMICALS LTD.,BSE
506874:SHREEJAL,SHREEJAL INFO HUBS LTD.,BSE
506879:GUJTHEM,GUJARAT THEMIS BIOSYN LTD.,BSE
506894:CHEMFALKAL,CHEMFAB ALKALIS LTD.,BSE
506910:JAYSYN,JAYSYNTH DYESTUFF (INDIA) LTD.,BSE
506919:MAKERSL,MAKERS LABORATORIES LTD.-$,BSE
506935:CONTCHM,CONTINENTAL CHEMICALS LTD.,BSE
506943:JBCHEPHARM,J.B.CHEMICALS &amp; PHARMACEUTICALS LTD.,BSE
506947:ADVPETR-B,ADVANCE PETROCHEMICALS LTD.,BSE
506971:BBREALTY,B&amp;B Realty Limited,BSE
506975:RAJSPTR,RAJASTHAN PETRO SYNTHETICS LTD.,BSE
506981:BLUECHIPT,BLUE CHIP TEX INDUSTRIES LTD.,BSE
506991:NOBLEXP,NOBLE EXPLOCHEM LTD.-$,BSE
507155:JAGAJITIND,JAGATJIT INDUSTRIES LTD.,BSE
507180:KESARENT,KESAR ENTERPRISES LTD.-$,BSE
507205:TI,TILAKNAGAR INDUSTRIES LTD.-$,BSE
507260:OUDHSUG,OUDH SUGAR MILLS LTD.,BSE
507265:APTEAML,APTE AMALGAMATIONS LTD.,BSE
507300:RAVALSUGAR,RAVALGAON SUGAR FARM LTD.,BSE
507315:SAKHTISUG,SAKTHI SUGARS LTD.,BSE
507410:WALCHANNAG,WALCHANDNAGAR INDUSTRIES LTD.,BSE
507435:KHODAY,KHODAY INDIA LTD.-$,BSE
507438:IFBAGRO,IFB AGRO INDUSTRIES LTD.,BSE
507442:DHARSUGAR,DHARANI SUGARS &amp; CHEMICALS LTD.,BSE
507450:THIRUSUGAR,THIRU AROORAN SUGARS LTD.,BSE
507458:UBHOLDINGS,UNITED BREWERIES (HOLDINGS) LTD.,BSE
507474:KFBL,KOTHARI FERMENTATION &amp; BIOCHEM LTD.,BSE
507486:CAPRO,CAPROLACTAM CHEMICALS LTD.,BSE
507488:GMBREW,G.M.BREWERIES LTD.,BSE
507490:RANASUG,RANA SUGARS LTD.,BSE
507498:PICCASUG,PICCADILY SUGAR &amp; ALLIED INDUSTRIES LTD.,BSE
507506:GIRDSGA,GIRDHARILAL SUGAR &amp; ALLIED INDUSTRIES LTD.,BSE
507508:RIGASUG,RIGA SUGAR COMPANY LTD.-$,BSE
507514:SDBL,SOM DISTILLERIES &amp; BREWERIES LTD.,BSE
507515:CJGEL,C.J.GELATINE PRODUCTS LTD.,BSE
507522:MOUNTSHIQ,MOUNT SHIVALIK INDUSTRIES LTD.-$,BSE
507525:AMRITCORP,AMRIT CORP.LTD.-$,BSE
507526:ASALCBR,ASSOCIATED ALCOHOLS &amp; BREWERIES LTD.,BSE
507543:CORAGRO,COROMANDEL AGRO PRODUCTS &amp; OILS LTD.,BSE
507552:FOODSIN,FOODS &amp; INNS LTD.,BSE
507580:IVP,IVP LTD.,BSE
507598:KLRF,KLRF LTD.,BSE
507609:OLYOI,OLYMPIC OIL INDUSTRIES LTD.,BSE
507621:MLKFOOD,MILKFOOD LTD.,BSE
507645:POLSON,POLSON LTD.,BSE
507649:RASOI,RASOI LTD.,BSE
507652:RATNAMAGRO,Ratnamani Agro Industries Ltd,BSE
507663:SAGRSOY-B,SAGAR SOYA PRODUCTS LTD.,BSE
507685:WIPRO,WIPRO LTD.,BSE
507690:ORIBEVER,ORIENT BEVERAGES LTD.,BSE
507717:DHANUKA,DHANUKA AGRITECH LTD.,BSE
507747:TTKHEALTH,TTK HEALTHCARE LTD.-$,BSE
507753:SREERAYA,SREE RAYALASEEMA ALKALIES &amp; ALLIED CHEMICALS LTD.,BSE
507759:LIMECHM,LIME CHEMICALS LTD.,BSE
507779:KANPRPLA,KANPUR PLASTIPACK LTD.,BSE
507785:TAINWALCHM,TAINWALA CHEMICALS &amp; PLASTICS (INDIA) LTD.,BSE
507789:JAGSNPHARM,JAGSONPAL PHARMACEUTICALS LTD.,BSE
507794:KHAICHEM,KHAITAN CHEMICALS &amp; FERTILIZERS LTD.,BSE
507813:NOL,NATIONAL OXYGEN LTD.,BSE
507815:GILLETTE,GILLETTE INDIA LTD.,BSE
507817:WIREFABR,WIRES &amp; FABRIKS (SA) LTD.,BSE
507828:ANSALHSG,ANSAL HOUSING &amp; CONSTRUCTION LTD.-$,BSE
507833:COMPUPN,COMPUTER POINT LTD.,BSE
507836:MCCHRLS-B,MAC CHARLES (INDIA) LTD.,BSE
507852:ADDIND,ADDI INDUSTRIES LTD.-$,BSE
507864:PIONRINV,PIONEER INVESTCORP LTD.,BSE
507872:ASHNOOR,ASHNOOR TEXTILE MILLS LTD.,BSE
507878:UNITECH,UNITECH LTD.,BSE
507880:VIPIND,V.I.P.INDUSTRIES LTD.-$,BSE
507886:DHRUVES,DHRUV ESTATES LTD.,BSE
507892:WINSOMEDJ,WINSOME DIAMONDS AND JEWELLERY LTD.,BSE
507894:SCHABLON,SCHABLONA INDIA LTD.,BSE
507910:FIBERWEB,FIBERWEB (INDIA) LTD.,BSE
507912:LKPFIN,LKP Finance Limited,BSE
507917:EASTBUILD,EAST BUILDTECH LTD.,BSE
507918:ARUMUGA,Sri Arumuga Enterprise Limited,BSE
507938:MNPLFIN,MANIPAL FINANCE CORPORATION LTD.,BSE
507944:BAJAJST,BAJAJ STEEL INDUSTRIES LTD.,BSE
507946:KIDUJA,KIDUJA INDIA LTD.,BSE
507948:KEYCORP,KEY CORP LTD.,BSE
507952:SHIKHARLETR,SHIKHAR LEASING &amp; TRADING LTD.,BSE
507960:GUJHOTE,GUJARAT HOTELS LTD.,BSE
507962:RAJATH,Rajath Finance Limited,BSE
507966:RASRESOR,RAS RESORTS &amp; APART HOTELS LTD.,BSE
507970:PARMCOS-B,PARAMOUNT COSMETICS (INDIA) LTD.,BSE
507981:JINDHOT,JINDAL HOTELS LTD.,BSE
507984:SERIND,SER INDUSTRIES LTD.,BSE
507987:JPTRLES,JUPITER INDUSTRIES &amp; LEASING LTD.,BSE
507998:SIMMOND,SIMMONDS MARSHALL LTD.,BSE
508136:BNALTD,B &amp; A LTD.,BSE
508306:LEDOTEA,LEDO TEA CO.LTD.,BSE
508486:HAWKINCOOK,HAWKINS COOKERS LTD.-$,BSE
508494:WARRENTEA,WARREN TEA LTD.-$,BSE
508571:COCHMAL,COCHIN MALABAR ESTATES &amp; INDUSTRIES LTD.,BSE
508664:BESTEAST,BEST EASTERN HOTELS LTD.,BSE
508670:NEAGI,NEELAMALAI AGRO INDUSTRIES LTD.,BSE
508807:ISTLTD,IST LTD.,BSE
508814:COSMOFILMS,COSMO FILMS LTD.,BSE
508860:DIAMANT,Diamant Infrastructure Limited,BSE
508867:NEWMKTADV,NEW MARKETS ADVISORY LTD.,BSE
508869:APOLLOHOSP,APOLLO HOSPITALS ENTERPRISE LTD.,BSE
508875:NITINALOY,NITIN ALLOYS GLOBAL LTD.,BSE
508905:SMIFS,SMIFS CAPITAL MARKETS LTD.,BSE
508906:EVERESTIND,EVEREST INDUSTRIES LTD.,BSE
508918:GREYCELLS,Greycells Education Limited,BSE
508922:MSRINDIA,MSR INDIA LTD.,BSE
508929:JOYREALTY,Joy Realty Limited,BSE
508933:WELSPSY,WELSPUN SYNTEX LTD.,BSE
508939:BLCISER,BLUE CIRCLE SERVICES LTD.,BSE
508941:PANCARBON,PANASONIC CARBON INDIA CO.LTD.-$,BSE
508954:FINKURVE,Finkurve Financial Services Ltd,BSE
508956:HBLEAS,HB LEASING &amp; FINANCE CO.LTD.,BSE
508961:SHRICON,SHRICON INDUSTRIES LTD.,BSE
508963:STRLGUA,STERLING GUARANTY &amp; FINANCE LTD.,BSE
508980:FRONTCAP,Frontier Capital Ltd,BSE
508989:NAVNETEDUL,Navneet Education Limited,BSE
508993:KEDIACN,KEDIA CONSTRUCTION CO.LTD.,BSE
508996:SATRAPROP,SATRA PROPERTIES (INDIA) LTD.,BSE
508998:STEERINTER,STERLING INTERNATIONAL ENTERPRISES LTD.-$,BSE
509003:TRANOCE,TRANSOCEANIC PROPERTIES LTD.,BSE
509009:AUSOMENT,AuSom Enterprise Limited,BSE
509015:THAKRAL,THAKRAL SERVICES (INDIA) LTD.,BSE
509020:RUCHINFRA,RUCHI INFRASTRUCTURE LTD.,BSE
509026:VJTFEDU,VJTF EDUSERVICES LTD.,BSE
509038:VOLLF,VOLTAIRE LEASING &amp; FINANCE LTD.,BSE
509046:ZLEENCON,LEENA CONSULTANCY LTD.,BSE
509048:LANCORHOL,LANCOR HOLDINGS LTD.,BSE
509051:INDINFO,INDIAN INFOTECH &amp; SOFTWARE LTD.,BSE
509053:BANASFN,BANAS FINANCE LTD.,BSE
509055:VISAKAIND,VISAKA INDUSTRIES LTD.,BSE
509069:INFOMEDIA,INFOMEDIA PRESS LTD.,BSE
509073:HATHWAYB,HATHWAY BHAWANI CABLETEL &amp; DATACOM LTD.,BSE
509077:PRESSMN,Pressman Advertising Limited,BSE
509079:GUFICBIO,GUFIC BIOSCIENCES LTD.,BSE
509084:PHOTON,PHOTON CAPITAL ADVISORS LTD.,BSE
509099:OSWALEA,OSWAL LEASING LTD.,BSE
509148:GOVINDRU,GOVIND RUBBER LTD.-$,BSE
509152:GRPLTD,GRP LTD.,BSE
509162:INDAG,INDAG RUBBER LTD.-$,BSE
509196:MMRUBBR-B,MM RUBBER COMPANY LTD.,BSE
509220:PTL,PTL ENTERPRISES LTD.-$,BSE
509243:TVSSRICHAK,TVS SRICHAKRA LTD.-$,BSE
509438:BENARAS,BENARES HOTELS LTD.,BSE
509449:BHAGWOX,BHAGWATI OXYGEN LTD.,BSE
509470:BOMOXY-B1,BOMBAY OXYGEN CORPORATION LTD.,BSE
509472:CRAVATEX,CRAVATEX LTD.,BSE
509480:BERGEPAINT,BERGER PAINTS INDIA LTD.,BSE
509486:CAPRIHANS,CAPRIHANS INDIA LTD.-$,BSE
509488:GRAPHITE,GRAPHITE INDIA LTD.,BSE
509496:ITDCEM,ITD CEMENTATION INDIA LTD.,BSE
509525:EMPIND,EMPIRE INDUSTRIES LTD.,BSE
509546:GRAVISSHO,GRAVISS HOSPITALITY LTD.,BSE
509550:GAMMONIND,GAMMON INDIA LTD.,BSE
509557:GARWALLROP,GARWARE-WALL ROPES LTD.,BSE
509563:GARWAMAR,GARWARE MARINE INDUSTRIES LTD.,BSE
509567:GOACARBON,GOA CARBON LTD.-$,BSE
509597:HARDCAS,HARDCASTLE &amp; WAUD MFG.CO.LTD.,BSE
509627:HINDDORROL,HINDUSTAN DORR-OLIVER LTD.,BSE
509631:HEG,HEG LTD.,BSE
509635:HINDCOMPOS,HINDUSTAN COMPOSITES LTD.,BSE
509650:ZHINDHSG,HINDUSTAN HOUSING CO.LTD.,BSE
509675:HIL,HIL LTD.,BSE
509692:INDIANCARD,INDIAN CARD CLOTHING CO.LTD.,BSE
509709:INTLCONV,INTERNATIONAL CONVEYORS LTD.,BSE
509715:JAYSHREETEA,JAY SHREE TEA &amp; INDUSTRIES LTD.,BSE
509760:MODRNSH,MODERN SHARES &amp; STOCKBROKERS LTD.,BSE
509820:PAPERPROD,Huhtamaki PPL Limited,BSE
509835:PREMSYN,PREMIER SYNTHETICS LTD.,BSE
509845:RJSHAH,R.J.SHAH &amp; CO.LTD.,BSE
509870:SHAHCON,SHAH CONSTRUCTION CO.LTD.,BSE
509874:SHALPAINTS,SHALIMAR PAINTS LTD.-$,BSE
509887:SINNAR,SINNAR BIDI UDYOG LTD.,BSE
509895:HINDMILL,HINDOOSTAN MILLS LTD.,BSE
509910:ZSOUTGAS,SOUTHERN GAS LTD.,BSE
509930:SUPREMEIND,SUPREME INDUSTRIES LTD.,BSE
509945:THACKER,THACKER &amp; CO.LTD.,BSE
509953:TRADWIN,TRADE WINGS LTD.,BSE
509966:VSTIND,VST INDUSTRIES LTD.,BSE
510245:SWASTIVI,SWASTI VINAYAKA SYNTHETICS LTD.,BSE
511000:MADHUSE,MADHUSUDAN SECURITIES LTD.,BSE
511012:YAMNINV,YAMINI INVESTMENTS COMPANY LTD.,BSE
511024:ZSUBWAYF,SUBWAY FINANCE &amp; INVESTMENT CO.LTD.,BSE
511034:JINDRILL,JINDAL DRILLING &amp; INDUSTRIES LTD.,BSE
511038:ZARCOLEA,ARCO LEASING LTD.,BSE
511048:KUSUMEL,KUSAM ELECTRICAL INDUSTRIES LTD.,BSE
511060:JUMBFNL,JUMBO FINANCE LTD.,BSE
511066:SAKTHIFIN,SAKTHI FINANCE LTD.,BSE
511072:DHFL,DEWAN HOUSING FINANCE CORPORATION LTD.,BSE
511074:WEIZFIN,WEIZMANN FINCORP LTD.,BSE
511076:SATINDLTD,SAT INDUSTRIES LTD.-$,BSE
